CaseID$;YEAR;COWCODE;ARDACODE;ISO3;NUMISO;COUNTRY;CHRSPROT;CHRSCAT;CHRSORTH;CHRSANG;CHRSOTHR;CHRSGEN;JUDORTH;JDCONS;JUDREF;JUDOTHR;JUDGEN;ISLMSUN;ISLMSHI;ISLMIBD;ISLMNAT;ISLMALW;ISLMAHM;ISLMOTHR;ISLMGEN;BUDMAH;BUDTHR;BUDOTHR;BUDGEN;ZOROGEN;HINDGEN;SIKHGEN;SHNTGEN;BAHGEN;TAOGEN;JAINGEN;CONFGEN;SYNCGEN;ANMGEN;NONRELIG;OTHRGEN;SUMRELIG;POP;CHPRTPCT;CHCATPCT;CHORTPCT;CHANGPCT;CHOTHPCT;CHGENPCT;JDORPCT;JDCNPCT;JDRFPCT;JDOTPCT;JDGENPCT;ISSUNPCT;ISSHIPCT;ISIBDPCT;ISNATPCT;ISALAPCT;ISAHMPCT;ISLOTPCT;ISGENPCT;BUMAHPCT;BUTHRPCT;BUOTHPCT;BUGENPCT;ZOGENPCT;HIGENPCT;SIGENPCT;SHGENPCT;BAGENPCT;TAGENPCT;JAGENPCT;COGENPCT;SYGENPCT;ANGENPCT;NORELPCT;OTGENPCT;SUMPCT;TOTAL;DUALREL;DATATYPE;SRELIAB;RRELIAB;RELIAB;SOURCECD;VERSION
302;1945;130;72;ECU;218;Ecuador;0;2502000;0;0;0;2502000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;278000;2502000;2780000;0;09;0;0;0;09;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01;09;1;0;34;99;35;1;99;11
303;1950;130;72;ECU;218;Ecuador;0;2903000;0;0;0;2903000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;322000;2903000;3225000;0;09002;0;0;0;09002;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00998;09002;1;0;24;4;5;2;7;11
304;1955;130;72;ECU;218;Ecuador;0;3554658;0;0;0;3554658;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;307342;3554658;3862000;0;09204;0;0;0;09204;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00796;09204;1;0;234;9;28;1;2;11
305;1960;130;72;ECU;218;Ecuador;0;4106886;0;0;0;4106886;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;332114;4106886;4439000;0;09252;0;0;0;09252;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00748;09252;1;0;24;9;24;2;2;11
306;1965;130;72;ECU;218;Ecuador;19200;4835360;0;0;0;4854560;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;289440;4854560;5144000;00037;094;0;0;0;09437;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00563;09437;1;0;234;5;10;2;15;11
307;1970;130;72;ECU;218;Ecuador;72190;5749858;500;255;48224;5871027;0;0;0;1000;1000;0;0;0;0;0;0;0;0;0;0;1000;1000;0;0;0;0;8200;0;0;0;2000;25000;9500;52273;5917727;5970000;00121;09631;00001;0;00081;09834;0;0;0;00002;00002;0;0;0;0;0;0;0;0;0;0;00002;00002;0;0;0;0;00014;0;0;0;00003;00042;00016;00088;09912;1;0;234;9;28;1;2;11
308;1975;130;72;ECU;218;Ecuador;79070;6354440;0;0;30500;6464010;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;442990;6464010;6907000;00114;092;0;0;00044;09359;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00641;09359;1;0;24;9;24;2;2;11
309;1980;130;72;ECU;218;Ecuador;82333;7562950;460;233;16666;7662642;0;0;0;933;933;0;0;0;0;0;0;0;0;0;0;666;666;0;0;0;0;9000;0;0;0;1200;16600;13466;256493;7704507;7961000;00103;095;00001;0;00021;09625;0;0;0;00001;00001;0;0;0;0;0;0;0;0;0;0;00001;00001;0;0;0;0;00011;0;0;0;00002;00021;00017;00322;09678;1;0;234;4;10;2;7;11
310;1985;130;72;ECU;218;Ecuador;85000;8863500;0;0;0;8948500;0;0;0;1000;1000;0;0;0;0;0;0;0;0;0;0;1000;1000;0;0;0;0;10200;0;0;0;1500;20000;20000;327800;9002200;9330000;00091;095;0;0;0;09591;0;0;0;00001;00001;0;0;0;0;0;0;0;0;0;0;00001;00001;0;0;0;0;00011;0;0;0;00002;00021;00021;00351;09649;1;0;234;2;10;2;13;11
311;1990;130;72;ECU;218;Ecuador;105000;9740000;1600;1300;26800;9874700;0;0;0;1400;1400;0;0;0;0;0;0;0;0;0;0;1200;1200;0;0;0;0;12400;0;0;0;1500;24900;14600;333300;9930700;10264000;00102;09489;00002;00001;00026;09621;0;0;0;00001;00001;0;0;0;0;0;0;0;0;0;0;00001;00001;0;0;0;0;00012;0;0;0;00001;00024;00014;00325;09675;1;0;24;4;5;2;7;11
312;1995;130;72;ECU;218;Ecuador;115000;8863500;0;0;0;8978500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;351500;8978500;9330000;00123;095;0;0;0;09623;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00377;09623;1;0;24;5;24;2;1;11
313;2000;130;72;ECU;218;Ecuador;345000;11002020;0;0;130000;11477020;0;0;0;1300;1300;0;0;0;0;0;0;1200;1200;0;0;4422;4422;0;0;0;0;1520;0;0;0;4089;22076;948450;185923;12460077;12646000;00273;087;0;0;00103;09076;0;0;0;00001;00001;0;0;0;0;0;0;00001;00001;0;0;00003;00003;0;0;0;0;00001;0;0;0;00003;00017;0075;00147;09853;1;0;24;4;28;2;83;11
314;2005;130;72;ECU;218;Ecuador;314591;11681990;0;0;140000;12136581;0;0;0;1150;1150;0;0;0;0;0;0;1350;1350;0;0;5941;5941;0;0;0;0;1620;0;0;0;0;25000;1078113;245;13249755;13250000;00237;08817;0;0;00106;0916;0;0;0;00001;00001;0;0;0;0;0;0;00001;00001;0;0;00004;00004;0;0;0;0;00001;0;0;0;0;00019;00814;0;1;1;0;24;4;28;2;99;11
315;2010;130;72;ECU;218;Ecuador;284183;12361961;0;0;184183;12830327;0;0;0;1000;1000;0;0;0;0;0;0;1500;1500;0;0;7460;7460;0;0;0;0;1720;0;0;0;0;35000;1207777;124367;14084784;14209151;002;087;0;0;0013;0903;0;0;0;00001;00001;0;0;0;0;0;0;00001;00001;0;0;00005;00005;0;0;0;0;00001;0;0;0;0;00025;0085;00088;09912;1;0;234;5;20;2;1;11
316;1945;135;177;PER;604;Peru;0;6779700;0;0;0;6779700;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;78125;0;432175;6857825;7290000;0;093;0;0;0;093;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00107;0;00593;09407;1;0;34;99;35;1;99;11
317;1950;135;177;PER;604;Peru;0;7668000;0;0;0;7668000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;101000;7868000;7969000;0;09622;0;0;0;09622;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00251;0;00127;09873;1;0;24;4;5;2;7;11
318;1955;135;177;PER;604;Peru;0;8170818;0;0;0;8170818;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;125000;0;494182;8295818;8790000;0;09296;0;0;0;09296;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00142;0;00562;09438;1;0;234;9;28;1;2;11
319;1960;135;177;PER;604;Peru;0;9561000;0;0;0;9561000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;200000;0;170000;9761000;9931000;0;09627;0;0;0;09627;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00201;0;00171;09829;1;0;234;9;28;1;2;11
320;1965;135;177;PER;604;Peru;128000;10893650;0;0;0;11021650;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;445350;11021650;11467000;00112;095;0;0;0;09612;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00388;09612;1;0;234;5;10;2;15;11
321;1970;135;177;PER;604;Peru;190496;12769151;1250;1250;39460;13001607;0;0;0;2500;2500;0;0;0;0;0;0;150;150;0;0;10000;10000;0;0;0;0;6750;0;0;0;1500;80000;16500;73993;13119007;13193000;00144;09679;00001;00001;0003;09855;0;0;0;00002;00002;0;0;0;0;0;0;0;0;0;0;00008;00008;0;0;0;0;00005;0;0;0;00001;00061;00013;00056;09944;1;0;234;4;10;2;7;11
322;1975;135;177;PER;604;Peru;150000;14402950;0;0;0;14552950;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;85000;21500;501550;14659450;15161000;00099;095;0;0;0;09599;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00056;00014;00331;09669;1;0;24;9;24;2;2;11
323;1980;135;177;PER;604;Peru;255500;16357861;1675;1750;431959;17048745;0;0;0;3300;3300;0;0;0;0;0;0;200;200;0;0;3000;3000;0;0;0;0;10000;0;0;0;1500;88500;68557;100198;17223802;17324000;00147;09442;00001;00001;00249;09841;0;0;0;00002;00002;0;0;0;0;0;0;0;0;0;0;00002;00002;0;0;0;0;00006;0;0;0;00001;00051;0004;00058;09942;1;0;234;4;10;2;7;11
324;1985;135;177;PER;604;Peru;292380;18360700;0;0;350000;19003080;0;0;0;3500;3500;0;0;0;0;0;0;0;0;0;0;3500;3500;0;0;0;0;0;0;0;0;0;80000;75000;326920;19165080;19492000;0015;0942;0;0;0018;09749;0;0;0;00002;00002;0;0;0;0;0;0;0;0;0;0;00002;00002;0;0;0;0;0;0;0;0;0;00041;00038;00168;09832;1;0;24;9;24;2;2;11
325;1990;135;177;PER;604;Peru;852000;20091050;2400;1000;400100;21346550;0;0;0;4500;4500;0;0;0;0;0;0;250;250;0;0;7000;7000;0;0;0;0;7500;0;0;0;7000;89000;85000;22200;21546800;21569000;00395;09315;00001;0;00185;09897;0;0;0;00002;00002;0;0;0;0;0;0;0;0;0;0;00003;00003;0;0;0;0;00003;0;0;0;00003;00041;00039;0001;0999;1;0;24;9;24;2;2;11
326;1995;135;177;PER;604;Peru;961000;21805388;2116;833;521550;23290887;0;0;0;3763;3763;0;0;0;0;0;0;232;232;0;0;13121;13121;0;0;0;0;9827;0;0;0;6314;70475;89500;47881;23484119;23532000;00408;09266;00001;0;00222;09898;0;0;0;00002;00002;0;0;0;0;0;0;0;0;0;0;00006;00006;0;0;0;0;00004;0;0;0;00003;0003;00038;0002;0998;1;0;34;99;35;1;99;11
327;2000;135;177;PER;604;Peru;3002454;20529600;0;666;0;23532720;0;0;0;3027;3027;0;0;0;0;0;0;5600;5600;0;0;8200;8200;0;0;0;0;6500;0;0;0;0;45000;461916;1599037;24062963;25662000;0117;08;0;0;0;0917;0;0;0;00001;00001;0;0;0;0;0;0;00002;00002;0;0;00003;00003;0;0;0;0;00003;0;0;0;0;00018;0018;00623;09377;1;0;234;5;10;2;83;11
328;2005;135;177;PER;604;Peru;3059210;23639350;0;0;0;26698560;0;0;0;3000;3000;0;0;0;0;0;0;6200;6200;0;0;8500;8500;0;0;0;0;7570;0;0;0;0;50000;862141;175029;27635971;27811000;011;085;0;0;0;096;0;0;0;00001;00001;0;0;0;0;0;0;00002;00002;0;0;00003;00003;0;0;0;0;00003;0;0;0;0;00018;0031;00063;09937;1;0;24;5;10;2;83;11
329;2010;135;177;PER;604;Peru;3675330;23904351;0;0;0;27579681;0;0;0;3000;3000;0;0;0;0;0;0;6000;6000;0;0;10200;10200;0;0;0;0;10000;0;0;0;0;50000;1176105;567660;28834986;29402646;0125;0813;0;0;0;0938;0;0;0;00001;00001;0;0;0;0;0;0;00002;00002;0;0;00003;00003;0;0;0;0;00003;0;0;0;0;00017;004;00193;09807;1;0;24;5;10;2;83;11
330;1945;140;31;BRA;76;Brazil;1523643;44301367;20578;0;0;45845588;0;0;0;34978;34978;0;0;0;0;0;0;0;0;0;0;114536;114536;0;0;0;0;0;0;0;0;0;0;137118;82780;46132220;46215000;0033;09586;00004;0;0;0992;0;0;0;00008;00008;0;0;0;0;0;0;0;0;0;0;00025;00025;0;0;0;0;0;0;0;0;0;0;0003;00018;09982;1;0;23;9;24;2;2;11
331;1950;140;31;BRA;76;Brazil;1305857;48043880;0;0;0;49349737;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;76500;76500;0;0;0;0;0;0;0;0;0;0;0;2517763;49426237;51944000;00251;09249;0;0;0;09501;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00015;00015;0;0;0;0;0;0;0;0;0;0;0;00485;09515;1;0;24;9;24;2;2;11
332;1955;140;31;BRA;76;Brazil;1741430;53781428;41156;0;0;55564014;0;0;0;34978;34978;0;0;0;0;0;0;1727;1727;0;0;76286;76286;0;0;0;0;0;0;0;0;0;0;274236;4688759;55951241;60640000;00287;08869;00007;0;0;09163;0;0;0;00006;00006;0;0;0;0;0;0;0;0;0;0;00013;00013;0;0;0;0;0;0;0;0;0;0;00045;00773;09227;1;0;234;9;28;1;4;11
333;1960;140;31;BRA;76;Brazil;4280870;66529550;125000;0;0;70935420;0;0;0;42500;42500;0;0;0;0;0;0;1800;1800;0;0;125000;125000;0;0;0;0;0;0;0;0;0;0;0;1489280;71104720;72594000;0059;09165;00017;0;0;09772;0;0;0;00006;00006;0;0;0;0;0;0;0;0;0;0;00017;00017;0;0;0;0;0;0;0;0;0;0;0;00205;09795;1;0;234;9;28;1;2;11
334;1965;140;31;BRA;76;Brazil;2309968;78241640;25000;0;0;80576608;0;0;0;41666;41666;0;0;0;0;0;0;2500;2500;0;0;140000;140000;0;0;0;0;0;0;0;0;0;261849;0;3269377;81022623;84292000;00274;09282;00003;0;0;09559;0;0;0;00005;00005;0;0;0;0;0;0;0;0;0;0;00017;00017;0;0;0;0;0;0;0;0;0;00031;0;00388;09612;1;0;234;9;28;1;2;11
335;1970;140;31;BRA;76;Brazil;6020237;85690846;54500;22500;2737930;94526013;0;0;0;77500;77500;0;0;0;0;0;0;45000;45000;0;0;156500;156500;0;2500;0;1000;6500;0;0;0;15000;50000;390000;576987;95270013;95847000;00628;0894;00006;00002;00286;09862;0;0;0;00008;00008;0;0;0;0;0;0;00005;00005;0;0;00016;00016;0;0;0;0;00001;0;0;0;00002;00005;00041;0006;0994;1;0;234;4;10;2;7;11
336;1975;140;31;BRA;76;Brazil;6985118;97293175;87250;42250;2368200;106775993;0;0;0;126750;126750;0;0;0;0;0;0;62500;62500;0;0;213250;213250;0;4250;0;500;9250;0;0;0;22500;55000;625000;137007;107894993;108032000;00647;09006;00008;00004;00219;09884;0;0;0;00012;00012;0;0;0;0;0;0;00006;00006;0;0;0002;0002;0;0;0;0;00001;0;0;0;00002;00005;00058;00013;09987;1;0;23;4;8;2;7;11
337;1980;140;31;BRA;76;Brazil;7950000;108895504;120000;62000;0;117027504;0;0;0;176000;176000;0;0;0;0;0;0;80000;80000;0;0;270000;270000;0;6000;0;0;12000;0;0;0;30000;60000;860000;41496;118521504;118563000;00671;09185;0001;00005;0;0987;0;0;0;00015;00015;0;0;0;0;0;0;00007;00007;0;0;00023;00023;0;00001;0;0;00001;0;0;0;00003;00005;00073;00003;09997;1;0;234;4;10;2;7;11
338;1985;140;31;BRA;76;Brazil;8269000;120802456;0;0;0;129071456;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2906544;129071456;131978000;00627;09153;0;0;0;0978;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0022;0978;1;0;234;2;10;2;13;11
339;1990;140;31;BRA;76;Brazil;12804925;121812760;135000;0;3280326;138033011;0;0;0;86423;86423;0;0;0;0;0;0;50000;50000;0;0;236403;236403;0;2666;0;2000;10000;0;0;0;32000;106957;694623;5469917;139254083;144724000;00885;08417;00009;0;00227;09538;0;0;0;00006;00006;0;0;0;0;0;0;00003;00003;0;0;00016;00016;0;0;0;0;00001;0;0;0;00002;00007;00048;00378;09622;1;0;234;4;10;2;7;11
340;1995;140;31;BRA;76;Brazil;21476243;127311548;88750;15625;2513838;151406004;0;0;0;87862;87862;0;0;0;0;0;0;68293;68293;0;0;278083;278083;0;2560;0;2701;9593;0;0;0;34500;181865;995856;2754683;153067317;155822000;01378;0817;00006;00001;00161;09717;0;0;0;00006;00006;0;0;0;0;0;0;00004;00004;0;0;00018;00018;0;0;0;0;00001;0;0;0;00002;00012;00064;00177;09823;1;0;24;5;24;3;100;11
341;2000;140;31;BRA;76;Brazil;26197710;117549465;0;0;2700000;146447175;0;0;0;92000;92000;0;0;0;0;0;0;86586;86586;0;0;319764;319764;0;2455;0;105000;9186;0;0;0;37000;3232185;13439085;6344564;163770436;170115000;0154;0691;0;0;00159;08609;0;0;0;00005;00005;0;0;0;0;0;0;00005;00005;0;0;00019;00019;0;0;0;00006;00001;0;0;0;00002;0019;0079;00373;09627;1;0;24;4;8;3;100;11
342;2005;140;31;BRA;76;Brazil;38660132;115619960;0;0;3100000;157380092;0;0;0;99500;99500;0;0;0;0;0;0;60876;60876;0;0;281882;281882;0;4065;0;130475;25408;0;0;0;39508;3809784;14826664;6724746;176658254;183383000;02108;06305;0;0;00169;08582;0;0;0;00005;00005;0;0;0;0;0;0;00003;00003;0;0;00015;00015;0;0;0;00007;00001;0;0;0;00002;00208;00809;00367;09633;1;0;34;5;8;2;99;11
343;2010;140;31;BRA;76;Brazil;51122554;113690456;0;0;3500000;168313010;0;0;0;107000;107000;0;0;0;0;0;0;35167;35167;0;0;244000;244000;0;5675;0;155951;41630;0;0;0;42016;4387383;16214243;1209725;189546075;190755800;0268;0596;0;0;00183;08823;0;0;0;00006;00006;0;0;0;0;0;0;00002;00002;0;0;00013;00013;0;0;0;00008;00002;0;0;0;00002;0023;0085;00063;09937;1;0;24;4;8;3;100;11
344;1945;145;27;BOL;68;Bolivia;57000;2501000;0;0;0;2558000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;292000;2558000;2850000;002;08775;0;0;0;08975;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01025;08975;1;0;34;99;35;1;99;11
345;1950;145;27;BOL;68;Bolivia;54280;2550700;0;0;0;2604980;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;109020;2604980;2714000;002;09398;0;0;0;09598;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00402;09598;1;0;24;4;5;2;7;11
346;1955;145;27;BOL;68;Bolivia;15500;3077659;0;0;0;3093159;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6841;3093159;3100000;0005;09928;0;0;0;09978;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00022;09978;1;0;234;5;10;2;15;11
347;1960;145;27;BOL;68;Bolivia;16755;3149940;0;0;0;3166695;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;184305;3166695;3351000;0005;094;0;0;0;0945;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0055;0945;1;0;234;6;28;1;18;11
348;1965;145;27;BOL;68;Bolivia;18740;3523120;0;0;0;3541860;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;206140;3541860;3748000;0005;094;0;0;0;0945;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0055;0945;1;0;24;8;24;2;20;11
349;1970;145;27;BOL;68;Bolivia;21060;3980340;0;0;0;4001400;0;0;0;998;998;0;0;0;0;0;0;250;250;0;0;1998;1998;0;0;0;0;46964;0;0;0;50;34959;27483;97898;4114102;4212000;0005;0945;0;0;0;095;0;0;0;00002;00002;0;0;0;0;0;0;00001;00001;0;0;00005;00005;0;0;0;0;00112;0;0;0;0;00083;00065;00232;09768;1;0;24;4;5;2;7;11
350;1975;145;27;BOL;68;Bolivia;149530;4521050;1300;130;0;4672010;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27000;51000;8990;4750010;4759000;00314;095;00003;0;0;09817;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00057;00107;00019;09981;1;0;24;9;24;2;2;11
351;1980;145;27;BOL;68;Bolivia;278000;5011990;2600;260;0;5292850;0;0;0;1800;1800;0;0;0;0;0;0;650;650;0;0;4000;4000;0;0;0;0;0;0;0;0;0;17000;12000;26700;5328300;5355000;00519;09359;00005;0;0;09884;0;0;0;00003;00003;0;0;0;0;0;0;00001;00001;0;0;00007;00007;0;0;0;0;0;0;0;0;0;00032;00022;0005;0995;1;0;24;4;8;2;7;11
352;1985;145;27;BOL;68;Bolivia;305000;5423400;0;0;0;5728400;0;0;0;600;600;0;0;0;0;0;0;0;0;0;0;2800;2800;0;0;0;0;0;0;0;0;0;25900;35000;102300;5792700;5895000;00517;092;0;0;0;09717;0;0;0;00001;00001;0;0;0;0;0;0;0;0;0;0;00005;00005;0;0;0;0;0;0;0;0;0;00044;00059;00174;09826;1;0;234;9;28;1;2;11
353;1990;145;27;BOL;68;Bolivia;400000;5840000;2900;1000;28400;6272300;0;0;0;2600;2600;0;0;0;0;0;0;1100;1100;0;0;4500;4500;0;0;0;0;200000;0;0;0;320;30000;40000;22180;6550820;6573000;00609;08885;00004;00002;00043;09543;0;0;0;00004;00004;0;0;0;0;0;0;00002;00002;0;0;00007;00007;0;0;0;0;00304;0;0;0;0;00046;00061;00034;09966;1;0;234;9;28;1;2;11
354;1995;145;27;BOL;68;Bolivia;450000;6820880;0;0;30000;7300880;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;35000;45000;33120;7380880;7414000;00607;092;0;0;0004;09847;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00047;00061;00045;09955;1;0;24;5;24;2;1;11
355;2000;145;27;BOL;68;Bolivia;1241021;6496620;0;0;105000;7842641;0;0;0;350;350;0;0;0;0;0;0;1666;1666;0;0;5329;5329;0;0;0;0;0;0;0;0;0;0;208225;270789;8058211;8329000;0149;078;0;0;00126;09416;0;0;0;0;0;0;0;0;0;0;0;00002;00002;0;0;00006;00006;0;0;0;0;0;0;0;0;0;0;0025;00325;09675;1;0;24;2;10;2;83;11
356;2005;145;27;BOL;68;Bolivia;581350;8390030;4400;1500;55808;9033088;0;0;0;350;350;0;0;0;0;0;0;1836;1836;0;0;6827;6827;0;0;0;0;0;0;0;0;1377;35879;282810;64833;9362167;9427000;00617;089;00005;00002;00059;09582;0;0;0;0;0;0;0;0;0;0;0;00002;00002;0;0;00007;00007;0;0;0;0;0;0;0;0;00001;00038;003;00069;09931;1;0;24;5;20;2;1;11
357;2010;145;27;BOL;68;Bolivia;1373600;8340600;4400;1500;0;9720100;0;0;0;350;350;0;0;0;0;0;0;1031;1031;0;0;3836;3836;0;0;0;0;0;0;0;0;773;162419;412492;11314;10301001;10312315;01332;08088;00004;00001;0;09426;0;0;0;0;0;0;0;0;0;0;0;00001;00001;0;0;00004;00004;0;0;0;0;0;0;0;0;00001;00158;004;00011;09989;1;0;24;5;20;2;84;11
358;1945;150;176;PRY;600;Paraguay;21187;1100000;0;0;0;1121187;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;128813;1121187;1250000;00169;088;0;0;0;08969;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;01031;08969;1;0;24;5;20;2;7;11
359;1950;150;176;PRY;600;Paraguay;26070;1234000;0;0;0;1260070;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;110930;1260070;1371000;0019;09001;0;0;0;09191;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00809;09191;1;0;24;4;5;2;7;11
360;1955;150;176;PRY;600;Paraguay;32080;1507711;0;0;0;1539791;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;147209;1539791;1687000;0019;08937;0;0;0;09127;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00873;09127;1;0;234;5;10;2;15;11
361;1960;150;176;PRY;600;Paraguay;28540;1711115;0;0;0;1739655;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;102345;1739655;1842000;00155;09289;0;0;0;09444;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;00556;09444;1;0;234;3;10;2;14;11
362;1965;150;176;PRY;600;Paraguay;25000;1914520;0;0;0;1939520;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;141480;1939520;2081000;0012;092;0;0;0;0932;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0068;0932;1;0;24;5;10;2;15;11
363;1970;150;176;PRY;600;Paraguay;47000;2185000;0;0;0;2232000;0;0;0;1135;1135;0;0;0;0;0;0;0;0;0;0;1892;1892;0;0;0;0;1988;0;0;0;0;30550;12126;70309;2279691;2350000;002;09298;0;0;0;09498;0;0;0;00005;00005;0;0;0;0;0;0;0;0;0;0;00008;00008;0;0;0;0;00008;0;0;0;0;0013;00052;00299;09701;1;0;234;9;28;1;2;11
364;1975;150;176;PRY;600;Paraguay;55050;2526050;2750;2050;0;2585900;0;0;0;1367;1367;0;0;0;0;0;0;0;0;0;0;1946;1946;0;0;0;0;2444;0;0;0;0;23275;12213;31855;2627145;2659000;00207;095;0001;00008;0;09725;0;0;0;00005;00005;0;0;0;0;0;0;0;0;0;0;00007;00007;0;0;0;0;00009;0;0;0;0;00088;00046;0012;0988;1;0;24;9;24;2;2;11
